💝 iptv福建移动频道,#genre#
梨园频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
求索记录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
求索动物,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281
求索科学,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281
求索生活,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281
茶友频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638729d8aca53/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSBx06ZL9Bo6JOM%2BSTjxZRIdUCZxTtaM%2Bza0L7mJjkPMmnEhAf%2Bi68sKjzRCbPoTU0E%2B6Pia2CkRtxgPs8Tmw7I
快乐垂钓,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638729b6002c4/index.m3u8?m3u8_level=2
纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实科教,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
乐游频道,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000092/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000092&IASHttpSessionId=OTT19019320240419154124000281
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8

💝 ipv6 卫视频道,#genre#

CCTV-4,http://[2409:8087:342c:20:1600::13]:80/wh7f454c46tw501516787_1665667369/ott.fj.chinamobile.com/PLTV/88888888/224/3221225802/index.m3u8?rrsip=ott.fj.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C10000127420524%2C183.251.240.57%2C20240312161156%2C10000100000000050000000000846925%2C10001026346178%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2CEND&GuardEncType=2&RTS=1710235003&from=5&ocs=2_2409:8087:342c:20:1600::2f_80&hms_devid=884&online=1710235003&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGhrpmRroGYEoI7UQkCa3nMR0WwOwWr_S3KTUIigHqDE4tagsMznVNqU4Ta8ssVgvMT29KDU9sSQzP08vICexMrQoB6oEADfafGV_AAAA
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8?key=txiptv#http://ttww.doudouzi888.com:1998/iptv/dl/bestv.php?id=fjxw
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
安徽卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
广西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
江西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
海南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
贵州卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
内蒙古卫视,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
宁夏卫视,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
陕西卫视,http://[2409:8087:7001:20:3::9]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226326/index.m3u8#http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8#http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
大湾区卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
梨园频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
CETV-1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8

💝 电影系列.明星轮播,#genre#

斗鱼电2y,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影1y,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
斗鱼电影3y,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8#http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8servicetype=1#http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CHC动作电影#http://cg1.hunancatv.cn:9090/live/CHCDZDY_8000.m3u8?t=GybtsMb6rF4QAbWTetat6g%3D%3D&u=HNTV01YU00021202&p=8&cid=100000189&pid=&l=1&d=48555E45F7FC&ip=192.168.197.8&n=CHCDZDY_8000&errorcode=0&sid=Cr7LfDpXE67QA0Nus2tGvg%3D%3D&r=20231212111337&e=20231212151337&nc=RcaFZlcDLlzv&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=4379470835422696805&srchost=172.16.22.158:8060&gid=f1hKFIYFjbQUf%2BTk5FhuTg%3D%3D#https://pi.0472.org/livetv/chcdz.m3u8
CHC影迷电影,http://cg6.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?t=VwFiKC8%2Fi8f%2B6CDdOS5f5A%3D%3D&u=HNTV01YU00021202&p=8&cid=10000081&pid=&l=1&d=48555E45F7FC&ip=192.168.197.127&n=CHCGQ_8000&errorcode=0&sid=MlE%2BuV%2FON7MM6310fiBTpg%3D%3D&r=20231212111248&e=20231212151248&nc=bHZFrU2ASl02&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=4379470835422696237&srchost=172.16.22.158:8060&gid=P%2BUM0yvAUJ7cFgaqUZr56A%3D%3D#https://pi.0472.org/livetv/chcym.m3u8
CHC家庭影院,http://cg14.hunancatv.cn:9090/live/CHCJTYY_8000.m3u8?t=D360byGt%2BpZL3Wo1xiFxAw%3D%3D&u=HNTV01YU00021202&p=8&cid=100000190&pid=&l=1&d=48555E45F7FC&ip=192.168.197.125&n=CHCJTYY_8000&errorcode=0&sid=dc0dvd1mPBtLnOcG8ia8jA%3D%3D&r=20231212111401&e=20231212151401&nc=XOLY5A6gm03W&a=1111&pd=60&errorReason=0&v=2&project=WNTV&hlsSessionID=4379470835422697120&srchost=172.16.22.158:8060&gid=DHldhfgdMMpjpVp6NSOZqw%3D%3D#https://pi.0472.org/livetv/chcjt.m3u8
警匪片,https://www.goodiptv.club/huya/11352886#http://8.137.57.240:81/hy.php?url=11352886
电影大片,https://www.goodiptv.club/huya/21059585
喜剧经典,https://www.goodiptv.club/huya/11342423
经典影院,https://www.goodiptv.club/huya/11601986
动作电影,https://www.goodiptv.club/huya/11352941
影视轮播林正英,https://www.goodiptv.club/huya/11342421
影视轮播甄子丹,https://www.goodiptv.club/huya/11352935
影视轮播粱家辉,https://www.goodiptv.club/huya/11342429
影视轮播沈腾,https://www.goodiptv.club/huya/11601968
影视轮播刘德华,https://www.goodiptv.club/huya/11342424#,http://epg.112114.xyz/douyu/2516864#https://stream1.freetv.fun/145828181728c436be98d67db1031e0e8a7154dfbc7d8357d607be9ad585a268.ctv#https://live.metshop.top/huya/11342424#http://mmitv.top/pltv/huya.php?id=11342424#https://epg.112114.xyz/huya/11342424#http://cfss.cc/cdn/hy/11342424.flv#http://159.75.85.63:35455/douyu/2516864
影视轮播金庸,https://www.goodiptv.club/huya/11342435
影视轮播周润发,https://www.goodiptv.club/huya/11342387#https://live.metshop.top/huya/11342412#https://epg.112114.xyz/huya/11342412#https://live.metshop.top/huya/11342387#http://mmitv.top/pltv/huya.php?id=11342387#https://epg.112114.xyz/huya/11342387#http://cfss.cc/cdn/hy/11342387.flv
影视轮播徐峥,https://live.metshop.top/huya/11352876#http://mmitv.top/pltv/huya.php?id=11352876#http://cfss.cc/cdn/hy/11352876.flv#https://epg.112114.xyz/huya/11352876
影视轮播成龙,https://www.goodiptv.club/huya/11342386#https://live.metshop.top/huya/11342386#http://mmitv.top/pltv/huya.php?id=11342386#https://epg.112114.xyz/huya/11342386#http://cfss.cc/cdn/hy/11342386.flv
影视轮播李连杰,https://www.goodiptv.club/huya/11342390
影视轮播周星驰,https://www.goodiptv.club/huya/11342412#http://cfss.cc/cdn/hy/11342412.flv#https://live.metshop.top/huya/11342412#http://mmitv.top/pltv/huya.php?id=11342412#https://epg.112114.xyz/huya/11342412#http://159.75.85.63:35455/douyu/122402#http://epg.112114.xyz/douyu/122402#https://live.metshop.top/huya/11342412#http://mmitv.top/pltv/huya.php?id=11342412#http://cfss.cc/cdn/hy/11342412.flv#https://epg.112114.xyz/huya/11342412#http://159.75.85.63:35455/douyu/122402#http://epg.112114.xyz/douyu/122402
邵氏影院@代,https://www.goodiptv.club/douyu/4246519#http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
1905国内电影,http://xxw.me0.cn/1905dy.php?id=1905a#https://stream1.freetv.fun/c90deb63a57dd1f999a2c662d45ca501c5f271dcc46bf2b3d1384f7a3c498c35.ctv


💝电影轮播,#genre#

1905国外,http://xxw.me0.cn/1905dy.php?id=1905b
1905国内,http://xxw.me0.cn/1905dy.php?id=1905a
吃米滴虫✔原,http://159.75.85.63:35455/douyu/315457
冰冰经典✔原,http://159.75.85.63:35455/douyu/74374
星爷影院✔原,http://159.75.85.63:35455/douyu/508118
邵氏影院,http://maomao.kandiantv.cn/douyu1.php?id=4246519
电影_经典港片,http://iptv.com.gerss.cn/huya/11352965
电影_喜乐影院,http://iptv.com.gerss.cn/huya/21059580
电影_搞笑恐怖,http://iptv.com.gerss.cn/huya/11601960
周星星,http://120.77.28.4:8648/huya.php?id=11336587
小鬼头,http://120.77.28.4:8648/huya.php?id=11352963
刘德华,http://120.77.28.4:8648/huya.php?id=11342424
许冠英,http://120.77.28.4:8648/huya.php?id=11601972
李连杰,http://120.77.28.4:8648/huya.php?id=11342390
甄子丹,http://120.77.28.4:8648/huya.php?id=11352935
星爷,http://120.77.28.4:8648/huya.php?id=11342412
英叔,http://120.77.28.4:8648/huya.php?id=11342421
成龙,http://120.77.28.4:8648/huya.php?id=11342386
王晶,http://120.77.28.4:8648/huya.php?id=11602058
沈腾,http://120.77.28.4:8648/huya.php?id=11601968
黄渤,http://120.77.28.4:8648/huya.php?id=11352876
吴京,http://120.77.28.4:8648/huya.php?id=11602041
强森,http://120.77.28.4:8648/huya.php?id=21059581
怪兽,http://120.77.28.4:8648/huya.php?id=21059577
武侠,http://120.77.28.4:8648/huya.php?id=11342427
罪犯,http://120.77.28.4:8648/huya.php?id=11352962
枪战,http://120.77.28.4:8648/huya.php?id=21059579
盗墓,http://120.77.28.4:8648/huya.php?id=21059552
贺岁,http://120.77.28.4:8648/huya.php?id=11601971
玄幻,http://120.77.28.4:8648/huya.php?id=11342414
喜剧,http://120.77.28.4:8648/huya.php?id=11352877
港片,http://120.77.28.4:8648/huya.php?id=11602043
国产,http://120.77.28.4:8648/huya.php?id=11352973
喜剧专场,http://120.77.28.4:8648/huya.php?id=11602044
高分动作,http://120.77.28.4:8648/huya.php?id=11352884
不挤影院,http://120.77.28.4:8648/huya.php?id=11352897
黑帮斗争,http://120.77.28.4:8648/huya.php?id=11342419
嫣然影厅,http://120.77.28.4:8648/huya.php?id=11601977
女神系列,http://120.77.28.4:8648/huya.php?id=11336571
经典女神,http://120.77.28.4:8648/huya.php?id=11352909
许氏三杰,http://120.77.28.4:8648/huya.php?id=11602033
经典港片,http://120.77.28.4:8648/huya.php?id=11352965
镖行天下,http://120.77.28.4:8648/huya.php?id=11352969
蘑菇影厅,http://120.77.28.4:8648/huya.php?id=11601981
搞笑恐怖,http://120.77.28.4:8648/huya.php?id=11601960
死神来了,http://120.77.28.4:8648/huya.php?id=11352903
电影_发哥,http://120.77.28.4:8648/huya.php?id=11342387
电影_漫威,http://120.77.28.4:8648/huya.php?id=11602034
电影_宇宙,http://120.77.28.4:8648/huya.php?id=11342428
电影_警匪,http://120.77.28.4:8648/huya.php?id=11352886
电影_海盗,http://120.77.28.4:8648/huya.php?id=21059595
电影_赛车,http://120.77.28.4:8648/huya.php?id=11279247
电影_救援,http://120.77.28.4:8648/huya.php?id=21059594
电影_热血,http://120.77.28.4:8648/huya.php?id=11352934
电影_谍战,http://120.77.28.4:8648/huya.php?id=21059585
电影_战争,http://120.77.28.4:8648/huya.php?id=21059592
电影_洪金宝,http://120.77.28.4:8648/huya.php?id=11279251
电影_梁家辉,http://120.77.28.4:8648/huya.php?id=11342429
电影_斯坦森,http://120.77.28.4:8648/huya.php?id=21059588
电影_八点档,http://120.77.28.4:8648/huya.php?id=880261
电影_蜘蛛侠,http://120.77.28.4:8648/huya.php?id=21059599
电影_贺岁片,http://120.77.28.4:8648/huya.php?id=11601986
电影_功夫片,http://120.77.28.4:8648/huya.php?id=11352941
电影_黑帮片,http://120.77.28.4:8648/huya.php?id=11336719
电影_丧尸片,http://120.77.28.4:8648/huya.php?id=21059578
电影_灾难片,http://120.77.28.4:8648/huya.php?id=11602075
电影_谍战片,http://120.77.28.4:8648/huya.php?id=21059587
电影_战争片,http://120.77.28.4:8648/huya.php?id=21059574
电影_犯罪片,http://120.77.28.4:8648/huya.php?id=11352974
电影_古装片,http://120.77.28.4:8648/huya.php?id=11336590
电影_动作电影,http://120.77.28.4:8648/huya.php?id=11602077
电影_搞笑喜剧,http://120.77.28.4:8648/huya.php?id=11342423
电影_欢笑影院,http://120.77.28.4:8648/huya.php?id=11352894
电影_国产悬疑,http://120.77.28.4:8648/huya.php?id=11342395
电影_快意江湖,http://120.77.28.4:8648/huya.php?id=11342435
电影_高能反转,http://120.77.28.4:8648/huya.php?id=11352887
电影_喜乐影院,http://120.77.28.4:8648/huya.php?id=21059580
电影_变形金刚,http://120.77.28.4:8648/huya.php?id=21059596
电影_怪兽系列,http://120.77.28.4:8648/huya.php?id=21059554
电影_发哥,http://120.77.28.4:8648/huya.php?id=11342387
电影_漫威,http://120.77.28.4:8648/huya.php?id=11602034
电影_宇宙,http://120.77.28.4:8648/huya.php?id=11342428
电影_警匪,http://120.77.28.4:8648/huya.php?id=11352886
电影_海盗,http://120.77.28.4:8648/huya.php?id=21059595
电影_赛车,http://120.77.28.4:8648/huya.php?id=11279247
电影_救援,http://120.77.28.4:8648/huya.php?id=21059594
电影_热血,http://120.77.28.4:8648/huya.php?id=11352934
电影_谍战,http://120.77.28.4:8648/huya.php?id=21059585
电影_战争,http://120.77.28.4:8648/huya.php?id=21059592
电影_洪金宝,http://120.77.28.4:8648/huya.php?id=11279251
电影_梁家辉,http://120.77.28.4:8648/huya.php?id=11342429
电影_斯坦森,http://120.77.28.4:8648/huya.php?id=21059588
电影_八点档,http://120.77.28.4:8648/huya.php?id=880261
电影_蜘蛛侠,http://120.77.28.4:8648/huya.php?id=21059599
电影_贺岁片,http://120.77.28.4:8648/huya.php?id=11601986
电影_功夫片,http://120.77.28.4:8648/huya.php?id=11352941
电影_黑帮片,http://120.77.28.4:8648/huya.php?id=11336719
电影_丧尸片,http://120.77.28.4:8648/huya.php?id=21059578
电影_灾难片,http://120.77.28.4:8648/huya.php?id=11602075
电影_谍战片,http://120.77.28.4:8648/huya.php?id=21059587
电影_战争片,http://120.77.28.4:8648/huya.php?id=21059574
电影_犯罪片,http://120.77.28.4:8648/huya.php?id=11352974
电影_古装片,http://120.77.28.4:8648/huya.php?id=11336590
电影_动作电影,http://120.77.28.4:8648/huya.php?id=11602077
电影_搞笑喜剧,http://120.77.28.4:8648/huya.php?id=11342423
电影_欢笑影院,http://120.77.28.4:8648/huya.php?id=11352894
电影_国产悬疑,http://120.77.28.4:8648/huya.php?id=11342395
电影_快意江湖,http://120.77.28.4:8648/huya.php?id=11342435
电影_高能反转,http://120.77.28.4:8648/huya.php?id=11352887
电影_喜乐影院,http://120.77.28.4:8648/huya.php?id=21059580
电影_变形金刚,http://120.77.28.4:8648/huya.php?id=21059596
电影_怪兽系列,http://120.77.28.4:8648/huya.php?id=21059554
电影_贺岁,http://120.77.28.4:8648/huya.php?id=11601971
电影_玄幻,http://120.77.28.4:8648/huya.php?id=11342414
电影_谍战,http://120.77.28.4:8648/huya.php?id=21059585
电影_战争,http://120.77.28.4:8648/huya.php?id=21059592
电影_喜剧,http://120.77.28.4:8648/huya.php?id=11352877
电影_国产,http://120.77.28.4:8648/huya.php?id=11352973
电影_周星星,http://120.77.28.4:8648/huya.php?id=11336587
电影_梁家辉,http://120.77.28.4:8648/huya.php?id=11342429
电影_斯坦森,http://120.77.28.4:8648/huya.php?id=21059588
电影_八点档,http://120.77.28.4:8648/huya.php?id=880261
电影_喜剧专场,http://120.77.28.4:8648/huya.php?id=11602044
电影_欢笑影院,http://120.77.28.4:8648/huya.php?id=11352894
电影_不挤影院,http://120.77.28.4:8648/huya.php?id=11352897
电影_国产悬疑,http://120.77.28.4:8648/huya.php?id=11342395
电影_黑帮斗争,http://120.77.28.4:8648/huya.php?id=11342419
电影_镖行天下,http://120.77.28.4:8648/huya.php?id=11352969
电影_高能反转,http://120.77.28.4:8648/huya.php?id=11352887
电影_沈腾,http://120.77.28.4:8648/huya.php?id=11601968
电影_黄渤,http://120.77.28.4:8648/huya.php?id=11352876
电影_怪兽,http://120.77.28.4:8648/huya.php?id=21059577
电影_警匪,http://120.77.28.4:8648/huya.php?id=11352886
电影_罪犯,http://120.77.28.4:8648/huya.php?id=11352962
电影_枪战,http://120.77.28.4:8648/huya.php?id=21059579
电影_海盗,http://120.77.28.4:8648/huya.php?id=21059595
电影_赛车,http://120.77.28.4:8648/huya.php?id=11279247
电影_国产,http://120.77.28.4:8648/huya.php?id=11602041
电影_星爷,http://120.77.28.4:8648/huya.php?id=11342412
电影_英叔,http://120.77.28.4:8648/huya.php?id=11342421
电影_发哥,http://120.77.28.4:8648/huya.php?id=11342387
电影_成龙,http://120.77.28.4:8648/huya.php?id=11342386
电影_王晶,http://120.77.28.4:8648/huya.php?id=11602058
电影_强森,http://120.77.28.4:8648/huya.php?id=21059581
电影_漫威,http://120.77.28.4:8648/huya.php?id=11602034
电影_宇宙,http://120.77.28.4:8648/huya.php?id=11342428
电影_武侠,http://120.77.28.4:8648/huya.php?id=11342427
